snapshot_date,store_id,product_id,quantity_on_hand,quantity_reserved,reorder_point,updated_at
2026-07-27,STORE0003,PROD000025,37,14,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000035,177,4,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000115,112,20,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000170,95,2,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000047,72,4,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000037,24,8,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000005,84,9,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000135,112,16,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000088,16,13,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000187,247,16,25,2026-07-27 00:00:00
2026-07-27,STORE0003,PROD000171,151,12,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000068,174,11,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000154,89,4,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000060,10,8,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000195,100,5,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000090,9,7,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000161,97,13,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000063,147,8,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000004,34,2,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000020,114,0,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000109,2,2,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000143,13,1,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000071,202,17,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000159,201,16,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000124,219,18,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000016,232,8,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000185,118,11,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000017,115,17,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000168,101,5,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000165,16,16,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000034,221,20,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000101,6,4,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000137,27,20,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000092,104,7,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000032,193,12,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000028,9,2,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000129,1,1,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000190,32,17,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000070,108,17,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000083,171,13,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000007,12,4,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000052,210,8,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000081,0,0,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000048,184,19,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000152,170,19,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000127,241,18,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000196,245,15,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000112,89,14,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000183,225,1,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000055,110,3,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000030,230,17,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000029,95,3,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000013,96,16,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000033,128,20,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000132,208,13,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000107,44,1,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000150,78,6,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000001,163,14,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000049,131,16,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000123,202,2,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000025,204,10,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000035,135,3,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000115,75,2,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000170,245,0,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000047,137,17,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000037,47,12,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000005,192,10,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000135,36,11,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000088,114,11,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000187,168,13,25,2026-07-27 00:00:00
2026-07-27,STORE0004,PROD000171,152,1,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000068,113,17,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000154,172,5,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000060,50,18,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000195,191,8,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000090,76,16,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000161,175,1,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000063,162,8,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000004,135,15,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000020,54,8,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000109,2,1,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000143,215,14,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000071,250,2,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000159,119,19,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000124,181,16,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000016,210,10,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000185,116,10,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000017,187,6,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000168,218,18,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000165,224,8,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000034,103,6,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000101,73,6,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000137,16,11,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000092,45,0,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000032,210,17,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000028,164,5,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000129,93,16,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000190,12,10,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000070,240,4,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000083,248,18,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000007,141,4,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000052,84,2,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000081,198,13,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000048,242,5,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000152,136,2,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000127,220,12,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000196,116,20,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000112,214,5,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000183,189,14,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000055,158,12,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000030,201,12,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000029,199,8,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000013,18,0,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000033,213,1,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000132,18,4,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000107,129,7,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000150,181,8,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000001,69,19,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000049,240,5,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000123,15,15,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000025,160,7,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000035,217,2,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000115,242,0,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000170,130,6,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000047,177,15,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000037,218,0,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000005,242,17,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000135,156,0,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000088,86,6,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000187,126,15,25,2026-07-27 00:00:00
2026-07-27,STORE0005,PROD000171,159,18,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000068,180,17,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000154,81,2,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000060,156,12,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000195,91,4,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000090,138,9,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000161,79,10,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000063,73,1,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000004,97,8,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000020,178,19,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000109,125,14,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000143,111,17,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000071,155,15,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000159,250,18,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000124,221,18,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000016,225,1,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000185,54,4,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000017,186,7,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000168,238,16,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000165,76,17,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000034,29,18,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000101,83,0,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000137,4,0,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000092,25,11,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000032,178,20,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000028,145,12,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000129,152,6,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000190,173,11,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000070,68,2,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000083,150,16,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000007,146,6,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000052,44,1,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000081,227,19,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000048,142,18,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000152,152,7,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000127,109,10,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000196,151,10,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000112,80,5,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000183,59,12,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000055,107,5,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000030,104,8,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000029,242,6,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000013,114,14,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000033,216,2,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000132,81,14,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000107,177,17,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000150,150,18,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000001,59,15,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000049,178,1,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000123,49,16,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000025,122,4,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000035,222,12,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000115,34,3,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000170,119,16,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000047,133,5,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000037,154,6,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000005,172,2,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000135,205,8,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000088,78,17,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000187,237,14,25,2026-07-27 00:00:00
2026-07-27,STORE0006,PROD000171,223,19,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000068,79,14,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000154,246,12,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000060,153,7,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000195,216,4,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000090,84,15,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000161,46,12,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000063,12,4,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000004,229,9,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000020,199,19,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000109,212,0,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000143,159,4,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000071,90,4,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000159,199,20,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000124,32,16,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000016,10,3,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000185,149,1,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000017,145,17,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000168,141,0,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000165,39,10,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000034,165,7,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000101,234,11,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000137,36,7,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000092,78,17,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000032,209,9,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000028,113,3,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000129,37,8,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000190,77,18,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000070,248,15,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000083,123,17,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000007,127,20,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000052,203,5,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000081,110,16,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000048,91,13,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000152,80,11,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000127,210,0,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000196,242,11,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000112,176,4,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000183,132,8,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000055,60,0,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000030,76,9,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000029,62,20,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000013,210,9,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000033,38,8,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000132,107,8,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000107,192,11,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000150,40,5,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000001,10,3,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000049,156,9,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000123,143,1,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000025,245,11,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000035,232,7,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000115,200,7,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000170,26,20,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000047,228,17,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000037,95,9,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000005,62,15,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000135,137,5,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000088,213,20,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000187,108,20,25,2026-07-27 00:00:00
2026-07-27,STORE0007,PROD000171,43,10,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000068,201,20,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000154,144,9,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000060,200,10,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000195,136,6,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000090,137,20,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000161,165,10,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000063,222,5,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000004,22,9,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000020,154,11,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000109,116,19,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000143,85,15,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000071,218,12,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000159,126,12,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000124,6,1,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000016,197,9,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000185,72,1,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000017,217,2,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000168,27,9,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000165,49,5,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000034,194,1,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000101,81,8,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000137,134,16,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000092,1,0,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000032,228,15,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000028,42,3,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000129,125,17,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000190,133,14,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000070,143,9,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000083,76,2,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000007,191,11,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000052,209,1,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000081,93,12,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000048,142,4,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000152,142,12,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000127,240,1,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000196,250,15,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000112,64,17,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000183,84,5,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000055,145,16,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000030,96,14,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000029,196,11,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000013,85,9,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000033,36,5,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000132,176,17,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000107,61,18,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000150,43,9,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000001,124,5,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000049,241,20,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000123,161,0,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000025,176,17,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000035,23,14,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000115,40,15,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000170,217,11,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000047,170,11,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000037,195,4,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000005,95,16,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000135,144,7,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000088,151,9,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000187,44,10,25,2026-07-27 00:00:00
2026-07-27,STORE0008,PROD000171,146,12,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000068,46,7,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000154,242,14,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000060,75,3,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000195,230,2,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000090,172,3,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000161,212,5,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000063,243,3,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000004,63,18,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000020,81,3,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000109,27,12,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000143,121,6,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000071,113,8,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000159,233,19,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000124,126,13,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000016,223,5,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000185,217,20,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000017,166,5,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000168,11,2,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000165,24,10,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000034,68,9,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000101,33,7,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000137,136,19,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000092,155,7,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000032,164,8,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000028,174,14,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000129,84,17,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000190,69,6,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000070,119,8,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000083,0,0,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000007,32,20,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000052,124,20,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000081,199,17,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000048,221,0,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000152,97,20,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000127,32,0,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000196,153,4,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000112,42,14,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000183,86,3,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000055,92,17,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000030,159,10,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000029,186,20,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000013,226,11,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000033,38,6,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000132,13,4,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000107,90,20,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000150,250,3,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000001,178,8,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000049,41,9,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000123,103,18,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000025,111,6,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000035,122,3,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000115,9,9,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000170,208,18,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000047,231,19,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000037,102,8,25,2026-07-27 00:00:00
2026-07-27,STORE0009,PROD000005,204,2,25,2026-07-27 00:00:00
