order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,updated_at
OI00006105,ORD0002758,PROD000069,1,332.4,0.0,332.4,2026-03-04 03:59:33
OI00006106,ORD0002758,PROD000080,2,288.18,0.0,576.36,2026-03-04 03:59:33
OI00006107,ORD0002759,PROD000176,1,395.87,0.0,395.87,2026-05-27 00:06:51
OI00006108,ORD0002760,PROD000007,2,255.16,0.0,510.32,2026-07-28 17:08:25
OI00006109,ORD0002760,PROD000171,1,118.83,0.0,118.83,2026-07-28 17:08:25
OI00006110,ORD0002761,PROD000149,2,259.04,0.0,518.08,2026-04-01 15:45:37
OI00006111,ORD0002762,PROD000190,2,270.32,27.03,513.61,2026-04-09 06:06:55
OI00006112,ORD0002763,PROD000070,3,251.87,0.0,755.61,2026-05-26 22:14:17
OI00006113,ORD0002763,PROD000073,1,9.42,0.0,9.42,2026-05-26 22:14:17
OI00006114,ORD0002764,PROD000031,1,62.29,0.0,62.29,2026-05-05 08:54:39
OI00006115,ORD0002764,PROD000114,1,36.68,0.0,36.68,2026-05-05 08:54:39
OI00006116,ORD0002764,PROD000168,2,433.94,0.0,867.88,2026-05-05 08:54:39
OI00006117,ORD0002764,PROD000048,1,312.1,0.0,312.1,2026-05-05 08:54:39
OI00006118,ORD0002765,PROD000123,2,410.86,0.0,821.72,2026-02-21 19:40:53
OI00006119,ORD0002765,PROD000073,4,9.42,0.0,37.68,2026-02-21 19:40:53
OI00006120,ORD0002766,PROD000032,1,305.5,0.0,305.5,2026-07-01 19:33:19
OI00006121,ORD0002766,PROD000048,2,312.1,0.0,624.2,2026-07-01 19:33:19
OI00006122,ORD0002766,PROD000127,2,216.42,0.0,432.84,2026-07-01 19:33:19
OI00006123,ORD0002767,PROD000004,2,71.87,14.37,129.37,2026-03-21 09:23:08
OI00006124,ORD0002768,PROD000074,1,260.67,13.03,247.64,2026-05-06 06:31:27
OI00006125,ORD0002768,PROD000027,2,174.59,0.0,349.18,2026-05-06 06:31:27
OI00006126,ORD0002769,PROD000162,2,85.74,0.0,171.48,2026-08-08 20:29:55
OI00006127,ORD0002769,PROD000143,2,293.11,0.0,586.22,2026-08-08 20:29:55
OI00006128,ORD0002770,PROD000124,4,396.34,0.0,1585.36,2026-02-19 06:06:08
OI00006129,ORD0002771,PROD000126,1,5.66,0.0,5.66,2026-05-23 18:32:21
OI00006130,ORD0002772,PROD000042,1,358.03,0.0,358.03,2026-02-17 19:00:42
OI00006131,ORD0002772,PROD000045,1,70.0,3.5,66.5,2026-02-17 19:00:42
OI00006132,ORD0002773,PROD000068,1,253.43,0.0,253.43,2026-05-24 17:35:47
OI00006133,ORD0002773,PROD000130,1,251.9,0.0,251.9,2026-05-24 17:35:47
OI00006134,ORD0002773,PROD000116,1,33.83,0.0,33.83,2026-05-24 17:35:47
OI00006135,ORD0002774,PROD000012,1,374.67,0.0,374.67,2026-04-17 21:56:24
OI00006136,ORD0002774,PROD000004,3,71.87,21.56,194.05,2026-04-17 21:56:24
OI00006137,ORD0002774,PROD000156,2,208.16,0.0,416.32,2026-04-17 21:56:24
OI00006138,ORD0002774,PROD000003,1,265.29,0.0,265.29,2026-04-17 21:56:24
OI00006139,ORD0002774,PROD000102,1,157.31,15.73,141.58,2026-04-17 21:56:24
OI00006140,ORD0002775,PROD000186,1,106.06,5.3,100.76,2026-03-28 05:25:55
OI00006141,ORD0002775,PROD000179,1,100.96,0.0,100.96,2026-03-28 05:25:55
OI00006142,ORD0002775,PROD000041,1,287.98,28.8,259.18,2026-03-28 05:25:55
OI00006143,ORD0002776,PROD000184,1,192.54,0.0,192.54,2026-06-03 19:47:10
OI00006144,ORD0002776,PROD000109,1,87.72,8.77,78.95,2026-06-03 19:47:10
OI00006145,ORD0002777,PROD000176,2,395.87,0.0,791.74,2026-07-13 08:03:28
OI00006146,ORD0002777,PROD000188,1,114.4,5.72,108.68,2026-07-13 08:03:28
OI00006147,ORD0002777,PROD000045,1,70.0,0.0,70.0,2026-07-13 08:03:28
OI00006148,ORD0002778,PROD000164,2,179.02,0.0,358.04,2026-07-02 17:54:15
OI00006149,ORD0002779,PROD000174,1,225.67,11.28,214.39,2026-07-31 14:17:39
OI00006150,ORD0002780,PROD000040,1,202.37,0.0,202.37,2026-05-19 09:54:33
OI00006151,ORD0002780,PROD000146,1,237.64,0.0,237.64,2026-05-19 09:54:33
OI00006152,ORD0002780,PROD000185,2,186.5,37.3,335.7,2026-05-19 09:54:33
OI00006153,ORD0002781,PROD000198,2,307.49,0.0,614.98,2026-07-19 22:22:20
OI00006154,ORD0002782,PROD000159,2,90.28,0.0,180.56,2026-07-15 07:42:48
OI00006155,ORD0002782,PROD000092,1,90.01,0.0,90.01,2026-07-15 07:42:48
OI00006156,ORD0002783,PROD000153,4,46.39,27.83,157.73,2026-07-23 05:46:44
OI00006157,ORD0002783,PROD000021,1,325.45,0.0,325.45,2026-07-23 05:46:44
OI00006158,ORD0002783,PROD000019,1,64.3,3.21,61.09,2026-07-23 05:46:44
OI00006159,ORD0002783,PROD000158,1,391.88,0.0,391.88,2026-07-23 05:46:44
OI00006160,ORD0002784,PROD000147,4,359.37,0.0,1437.48,2026-04-21 06:53:02
OI00006161,ORD0002785,PROD000006,1,276.33,0.0,276.33,2026-06-21 01:11:01
OI00006162,ORD0002785,PROD000100,1,125.62,0.0,125.62,2026-06-21 01:11:01
OI00006163,ORD0002786,PROD000097,4,119.02,47.61,428.47,2026-08-02 12:20:28
OI00006164,ORD0002787,PROD000170,1,39.7,0.0,39.7,2026-07-29 12:32:01
OI00006165,ORD0002787,PROD000004,2,71.87,0.0,143.74,2026-07-29 12:32:01
OI00006166,ORD0002788,PROD000194,2,99.76,0.0,199.52,2026-05-23 20:09:17
OI00006167,ORD0002788,PROD000081,1,267.87,53.57,214.3,2026-05-23 20:09:17
OI00006168,ORD0002789,PROD000075,2,10.1,0.0,20.2,2026-07-13 04:02:25
OI00006169,ORD0002790,PROD000081,1,267.87,40.18,227.69,2026-06-17 07:31:57
OI00006170,ORD0002790,PROD000129,4,280.22,168.13,952.75,2026-06-17 07:31:57
OI00006171,ORD0002791,PROD000192,1,122.14,0.0,122.14,2026-05-10 18:08:42
OI00006172,ORD0002792,PROD000074,3,260.67,0.0,782.01,2026-04-18 22:41:29
OI00006173,ORD0002793,PROD000127,4,216.42,43.28,822.4,2026-03-29 11:00:20
OI00006174,ORD0002793,PROD000069,2,332.4,99.72,565.08,2026-03-29 11:00:20
OI00006175,ORD0002793,PROD000059,2,368.8,0.0,737.6,2026-03-29 11:00:20
OI00006176,ORD0002793,PROD000120,4,200.42,0.0,801.68,2026-03-29 11:00:20
OI00006177,ORD0002794,PROD000101,1,140.13,21.02,119.11,2026-03-23 06:32:26
OI00006178,ORD0002794,PROD000007,1,255.16,0.0,255.16,2026-03-23 06:32:26
OI00006179,ORD0002794,PROD000119,1,93.67,9.37,84.3,2026-03-23 06:32:26
OI00006180,ORD0002794,PROD000107,1,128.32,0.0,128.32,2026-03-23 06:32:26
OI00006181,ORD0002795,PROD000069,1,332.4,0.0,332.4,2026-03-01 13:21:22
OI00006182,ORD0002796,PROD000002,1,68.17,0.0,68.17,2026-03-23 10:16:40
OI00006183,ORD0002797,PROD000137,2,16.14,0.0,32.28,2026-05-22 09:21:42
OI00006184,ORD0002797,PROD000011,1,74.18,0.0,74.18,2026-05-22 09:21:42
OI00006185,ORD0002797,PROD000119,1,93.67,0.0,93.67,2026-05-22 09:21:42
OI00006186,ORD0002798,PROD000159,1,90.28,0.0,90.28,2026-07-02 16:28:54
OI00006187,ORD0002799,PROD000189,2,184.49,18.45,350.53,2026-08-04 06:15:56
OI00006188,ORD0002800,PROD000129,3,280.22,0.0,840.66,2026-03-08 22:33:00
OI00006189,ORD0002800,PROD000083,1,119.55,0.0,119.55,2026-03-08 22:33:00
OI00006190,ORD0002801,PROD000062,1,129.94,25.99,103.95,2026-07-18 00:21:38
OI00006191,ORD0002801,PROD000195,1,397.59,0.0,397.59,2026-07-18 00:21:38
OI00006192,ORD0002801,PROD000115,2,66.23,0.0,132.46,2026-07-18 00:21:38
OI00006193,ORD0002801,PROD000161,3,310.12,0.0,930.36,2026-07-18 00:21:38
OI00006194,ORD0002801,PROD000077,1,172.06,0.0,172.06,2026-07-18 00:21:38
OI00006195,ORD0002802,PROD000089,2,270.52,0.0,541.04,2026-07-28 08:05:44
OI00006196,ORD0002802,PROD000149,1,259.04,12.95,246.09,2026-07-28 08:05:44
OI00006197,ORD0002803,PROD000182,1,116.92,0.0,116.92,2026-05-08 19:46:04
OI00006198,ORD0002803,PROD000008,4,181.13,0.0,724.52,2026-05-08 19:46:04
OI00006199,ORD0002803,PROD000091,1,244.05,12.2,231.85,2026-05-08 19:46:04
OI00006200,ORD0002804,PROD000152,1,68.44,0.0,68.44,2026-03-23 08:51:34
OI00006201,ORD0002804,PROD000124,1,396.34,19.82,376.52,2026-03-23 08:51:34
OI00006202,ORD0002805,PROD000057,1,282.26,0.0,282.26,2026-06-03 07:05:14
OI00006203,ORD0002806,PROD000073,2,9.42,0.0,18.84,2026-05-15 14:58:19
OI00006204,ORD0002806,PROD000092,2,90.01,0.0,180.02,2026-05-15 14:58:19
OI00006205,ORD0002806,PROD000164,1,179.02,0.0,179.02,2026-05-15 14:58:19
OI00006206,ORD0002807,PROD000132,1,86.93,8.69,78.24,2026-05-08 22:31:04
OI00006207,ORD0002807,PROD000077,1,172.06,0.0,172.06,2026-05-08 22:31:04
OI00006208,ORD0002807,PROD000057,2,282.26,0.0,564.52,2026-05-08 22:31:04
OI00006209,ORD0002808,PROD000020,1,59.38,0.0,59.38,2026-03-01 18:13:06
OI00006210,ORD0002809,PROD000194,1,99.76,0.0,99.76,2026-06-20 01:14:53
OI00006211,ORD0002810,PROD000112,2,76.78,0.0,153.56,2026-05-23 13:15:46
OI00006212,ORD0002811,PROD000023,2,69.84,20.95,118.73,2026-06-21 03:51:10
OI00006213,ORD0002811,PROD000075,1,10.1,0.0,10.1,2026-06-21 03:51:10
OI00006214,ORD0002812,PROD000074,1,260.67,0.0,260.67,2026-06-17 10:41:12
OI00006215,ORD0002812,PROD000187,1,260.32,0.0,260.32,2026-06-17 10:41:12
OI00006216,ORD0002813,PROD000090,3,82.64,37.19,210.73,2026-04-18 08:18:41
OI00006217,ORD0002814,PROD000002,1,68.17,0.0,68.17,2026-02-26 10:25:57
OI00006218,ORD0002814,PROD000075,2,10.1,0.0,20.2,2026-02-26 10:25:57
OI00006219,ORD0002815,PROD000116,1,33.83,0.0,33.83,2026-03-31 01:17:03
OI00006220,ORD0002815,PROD000158,4,391.88,0.0,1567.52,2026-03-31 01:17:03
OI00006221,ORD0002815,PROD000189,1,184.49,0.0,184.49,2026-03-31 01:17:03
OI00006222,ORD0002816,PROD000108,1,87.18,0.0,87.18,2026-03-28 16:16:56
OI00006223,ORD0002817,PROD000177,4,200.82,120.49,682.79,2026-05-18 16:45:13
OI00006224,ORD0002818,PROD000103,1,30.32,0.0,30.32,2026-05-24 09:36:43
OI00006225,ORD0002819,PROD000174,4,225.67,0.0,902.68,2026-05-12 10:43:53
OI00006226,ORD0002819,PROD000181,1,132.65,0.0,132.65,2026-05-12 10:43:53
OI00006227,ORD0002820,PROD000082,1,49.54,0.0,49.54,2026-06-22 14:50:47
OI00006228,ORD0002821,PROD000159,2,90.28,0.0,180.56,2026-05-28 00:44:04
OI00006229,ORD0002821,PROD000133,2,7.24,0.0,14.48,2026-05-28 00:44:04
OI00006230,ORD0002821,PROD000027,1,174.59,0.0,174.59,2026-05-28 00:44:04
OI00006231,ORD0002822,PROD000036,1,22.66,0.0,22.66,2026-05-03 14:09:53
OI00006232,ORD0002822,PROD000038,2,84.38,16.88,151.88,2026-05-03 14:09:53
OI00006233,ORD0002823,PROD000039,1,318.97,0.0,318.97,2026-04-25 20:45:49
OI00006234,ORD0002824,PROD000026,1,165.8,0.0,165.8,2026-04-17 00:09:14
OI00006235,ORD0002825,PROD000183,1,239.94,0.0,239.94,2026-03-31 01:42:43
OI00006236,ORD0002826,PROD000138,4,154.12,0.0,616.48,2026-04-16 06:14:48
OI00006237,ORD0002827,PROD000152,2,68.44,13.69,123.19,2026-08-14 06:17:26
OI00006238,ORD0002828,PROD000001,1,240.76,0.0,240.76,2026-06-13 17:59:23
OI00006239,ORD0002828,PROD000156,1,208.16,20.82,187.34,2026-06-13 17:59:23
OI00006240,ORD0002828,PROD000051,1,128.31,0.0,128.31,2026-06-13 17:59:23
OI00006241,ORD0002828,PROD000183,1,239.94,0.0,239.94,2026-06-13 17:59:23
OI00006242,ORD0002829,PROD000053,1,381.96,0.0,381.96,2026-05-11 10:30:53
OI00006243,ORD0002830,PROD000049,2,343.12,0.0,686.24,2026-07-20 03:34:36
OI00006244,ORD0002831,PROD000044,3,137.29,41.19,370.68,2026-03-03 08:27:10
OI00006245,ORD0002832,PROD000170,4,39.7,0.0,158.8,2026-03-08 09:32:59
OI00006246,ORD0002833,PROD000195,1,397.59,0.0,397.59,2026-02-23 09:37:55
OI00006247,ORD0002833,PROD000026,3,165.8,0.0,497.4,2026-02-23 09:37:55
OI00006248,ORD0002833,PROD000079,4,315.96,0.0,1263.84,2026-02-23 09:37:55
OI00006249,ORD0002833,PROD000084,1,172.79,0.0,172.79,2026-02-23 09:37:55
OI00006250,ORD0002834,PROD000115,3,66.23,0.0,198.69,2026-08-05 02:41:36
OI00006251,ORD0002835,PROD000096,2,151.87,0.0,303.74,2026-04-04 01:41:29
OI00006252,ORD0002835,PROD000156,2,208.16,0.0,416.32,2026-04-04 01:41:29
OI00006253,ORD0002835,PROD000065,2,459.64,0.0,919.28,2026-04-04 01:41:29
OI00006254,ORD0002835,PROD000057,3,282.26,84.68,762.1,2026-04-04 01:41:29
OI00006255,ORD0002836,PROD000101,1,140.13,0.0,140.13,2026-04-19 06:02:37
OI00006256,ORD0002836,PROD000161,4,310.12,0.0,1240.48,2026-04-19 06:02:37
OI00006257,ORD0002837,PROD000002,1,68.17,6.82,61.35,2026-03-20 11:11:47
OI00006258,ORD0002838,PROD000080,2,288.18,0.0,576.36,2026-06-07 07:52:19
OI00006259,ORD0002838,PROD000132,2,86.93,0.0,173.86,2026-06-07 07:52:19
OI00006260,ORD0002838,PROD000180,1,443.88,0.0,443.88,2026-06-07 07:52:19
OI00006261,ORD0002839,PROD000037,1,48.34,7.25,41.09,2026-05-19 08:35:40
OI00006262,ORD0002840,PROD000181,3,132.65,0.0,397.95,2026-02-15 11:11:21
OI00006263,ORD0002840,PROD000190,1,270.32,0.0,270.32,2026-02-15 11:11:21
OI00006264,ORD0002840,PROD000074,3,260.67,78.2,703.81,2026-02-15 11:11:21
OI00006265,ORD0002841,PROD000125,1,169.29,8.46,160.83,2026-05-31 04:41:19
OI00006266,ORD0002841,PROD000116,3,33.83,5.07,96.42,2026-05-31 04:41:19
OI00006267,ORD0002841,PROD000184,3,192.54,0.0,577.62,2026-05-31 04:41:19
OI00006268,ORD0002842,PROD000081,2,267.87,0.0,535.74,2026-05-04 21:02:15
OI00006269,ORD0002843,PROD000181,3,132.65,0.0,397.95,2026-03-26 12:27:20
OI00006270,ORD0002843,PROD000018,3,6.39,0.96,18.21,2026-03-26 12:27:20
OI00006271,ORD0002843,PROD000083,4,119.55,0.0,478.2,2026-03-26 12:27:20
OI00006272,ORD0002843,PROD000061,1,85.11,0.0,85.11,2026-03-26 12:27:20
OI00006273,ORD0002843,PROD000084,2,172.79,0.0,345.58,2026-03-26 12:27:20
OI00006274,ORD0002844,PROD000008,2,181.13,36.23,326.03,2026-02-27 21:04:21
OI00006275,ORD0002845,PROD000124,1,396.34,0.0,396.34,2026-03-06 15:11:10
OI00006276,ORD0002846,PROD000114,2,36.68,7.34,66.02,2026-06-08 07:40:42
OI00006277,ORD0002847,PROD000010,1,238.36,11.92,226.44,2026-08-02 05:01:29
OI00006278,ORD0002847,PROD000029,1,12.47,0.62,11.85,2026-08-02 05:01:29
OI00006279,ORD0002847,PROD000036,1,22.66,0.0,22.66,2026-08-02 05:01:29
OI00006280,ORD0002848,PROD000007,1,255.16,12.76,242.4,2026-03-14 00:47:32
OI00006281,ORD0002848,PROD000079,2,315.96,31.6,600.32,2026-03-14 00:47:32
OI00006282,ORD0002848,PROD000071,1,259.22,0.0,259.22,2026-03-14 00:47:32
OI00006283,ORD0002849,PROD000080,2,288.18,0.0,576.36,2026-03-07 19:53:51
OI00006284,ORD0002849,PROD000160,1,181.18,0.0,181.18,2026-03-07 19:53:51
OI00006285,ORD0002849,PROD000170,1,39.7,0.0,39.7,2026-03-07 19:53:51
OI00006286,ORD0002849,PROD000057,1,282.26,14.11,268.15,2026-03-07 19:53:51
OI00006287,ORD0002849,PROD000005,2,219.89,0.0,439.78,2026-03-07 19:53:51
OI00006288,ORD0002850,PROD000146,1,237.64,0.0,237.64,2026-05-15 00:50:00
OI00006289,ORD0002850,PROD000127,1,216.42,0.0,216.42,2026-05-15 00:50:00
OI00006290,ORD0002850,PROD000155,4,67.32,0.0,269.28,2026-05-15 00:50:00
OI00006291,ORD0002851,PROD000160,1,181.18,0.0,181.18,2026-03-15 21:33:14
OI00006292,ORD0002851,PROD000098,3,188.42,0.0,565.26,2026-03-15 21:33:14
OI00006293,ORD0002852,PROD000094,1,170.67,0.0,170.67,2026-03-04 14:49:14
OI00006294,ORD0002853,PROD000103,2,30.32,0.0,60.64,2026-03-31 09:46:30
OI00006295,ORD0002854,PROD000141,1,54.3,0.0,54.3,2026-03-12 19:54:26
OI00006296,ORD0002854,PROD000050,1,110.2,0.0,110.2,2026-03-12 19:54:26
OI00006297,ORD0002854,PROD000090,1,82.64,0.0,82.64,2026-03-12 19:54:26
OI00006298,ORD0002854,PROD000098,1,188.42,0.0,188.42,2026-03-12 19:54:26
OI00006299,ORD0002854,PROD000060,1,313.56,0.0,313.56,2026-03-12 19:54:26
OI00006300,ORD0002855,PROD000009,2,247.91,0.0,495.82,2026-04-03 06:59:01
OI00006301,ORD0002855,PROD000174,2,225.67,0.0,451.34,2026-04-03 06:59:01
OI00006302,ORD0002855,PROD000119,1,93.67,0.0,93.67,2026-04-03 06:59:01
OI00006303,ORD0002856,PROD000168,2,433.94,0.0,867.88,2026-07-15 01:41:39
OI00006304,ORD0002856,PROD000027,1,174.59,0.0,174.59,2026-07-15 01:41:39
OI00006305,ORD0002856,PROD000075,1,10.1,0.51,9.59,2026-07-15 01:41:39
OI00006306,ORD0002857,PROD000125,2,169.29,0.0,338.58,2026-06-10 12:07:50
OI00006307,ORD0002857,PROD000086,1,216.37,21.64,194.73,2026-06-10 12:07:50
OI00006308,ORD0002858,PROD000119,1,93.67,0.0,93.67,2026-05-18 06:40:12
OI00006309,ORD0002859,PROD000022,1,302.51,45.38,257.13,2026-06-07 01:38:54
OI00006310,ORD0002859,PROD000010,1,238.36,0.0,238.36,2026-06-07 01:38:54
OI00006311,ORD0002860,PROD000141,1,54.3,0.0,54.3,2026-06-13 12:52:17
OI00006312,ORD0002860,PROD000176,1,395.87,0.0,395.87,2026-06-13 12:52:17
OI00006313,ORD0002861,PROD000062,1,129.94,0.0,129.94,2026-02-16 00:44:57
OI00006314,ORD0002861,PROD000181,3,132.65,0.0,397.95,2026-02-16 00:44:57
OI00006315,ORD0002862,PROD000069,2,332.4,0.0,664.8,2026-03-10 20:29:36
OI00006316,ORD0002863,PROD000092,2,90.01,0.0,180.02,2026-05-27 03:10:01
OI00006317,ORD0002863,PROD000031,2,62.29,0.0,124.58,2026-05-27 03:10:01
OI00006318,ORD0002864,PROD000006,2,276.33,0.0,552.66,2026-07-08 11:26:37
OI00006319,ORD0002864,PROD000156,2,208.16,0.0,416.32,2026-07-08 11:26:37
OI00006320,ORD0002864,PROD000077,2,172.06,51.62,292.5,2026-07-08 11:26:37
OI00006321,ORD0002864,PROD000001,1,240.76,24.08,216.68,2026-07-08 11:26:37
OI00006322,ORD0002865,PROD000164,1,179.02,35.8,143.22,2026-05-31 13:49:33
OI00006323,ORD0002866,PROD000096,1,151.87,0.0,151.87,2026-05-28 01:25:41
OI00006324,ORD0002866,PROD000099,1,244.63,12.23,232.4,2026-05-28 01:25:41
OI00006325,ORD0002866,PROD000006,1,276.33,0.0,276.33,2026-05-28 01:25:41
OI00006326,ORD0002867,PROD000168,1,433.94,86.79,347.15,2026-02-27 12:40:39
OI00006327,ORD0002867,PROD000143,1,293.11,0.0,293.11,2026-02-27 12:40:39
OI00006328,ORD0002867,PROD000010,1,238.36,11.92,226.44,2026-02-27 12:40:39
OI00006329,ORD0002868,PROD000109,1,87.72,0.0,87.72,2026-04-30 05:04:54
OI00006330,ORD0002868,PROD000013,1,286.54,14.33,272.21,2026-04-30 05:04:54
OI00006331,ORD0002869,PROD000088,2,381.45,0.0,762.9,2026-02-25 06:25:05
OI00006332,ORD0002870,PROD000079,2,315.96,0.0,631.92,2026-06-28 05:39:00
OI00006333,ORD0002870,PROD000159,4,90.28,18.06,343.06,2026-06-28 05:39:00
OI00006334,ORD0002871,PROD000140,1,156.23,15.62,140.61,2026-05-10 18:01:44
OI00006335,ORD0002872,PROD000014,1,171.48,0.0,171.48,2026-05-11 13:28:22
OI00006336,ORD0002872,PROD000152,1,68.44,0.0,68.44,2026-05-11 13:28:22
OI00006337,ORD0002873,PROD000110,2,112.33,0.0,224.66,2026-04-11 20:31:18
OI00006338,ORD0002873,PROD000133,1,7.24,0.0,7.24,2026-04-11 20:31:18
OI00006339,ORD0002873,PROD000103,1,30.32,0.0,30.32,2026-04-11 20:31:18
OI00006340,ORD0002873,PROD000056,4,23.5,0.0,94.0,2026-04-11 20:31:18
OI00006341,ORD0002874,PROD000007,1,255.16,0.0,255.16,2026-06-21 15:33:06
OI00006342,ORD0002874,PROD000057,1,282.26,0.0,282.26,2026-06-21 15:33:06
OI00006343,ORD0002875,PROD000112,2,76.78,0.0,153.56,2026-02-17 00:09:54
OI00006344,ORD0002875,PROD000003,1,265.29,0.0,265.29,2026-02-17 00:09:54
OI00006345,ORD0002875,PROD000169,1,53.52,2.68,50.84,2026-02-17 00:09:54
OI00006346,ORD0002876,PROD000075,3,10.1,0.0,30.3,2026-05-30 05:05:36
OI00006347,ORD0002877,PROD000184,1,192.54,0.0,192.54,2026-07-17 15:47:42
OI00006348,ORD0002877,PROD000038,1,84.38,4.22,80.16,2026-07-17 15:47:42
OI00006349,ORD0002878,PROD000005,2,219.89,43.98,395.8,2026-06-04 13:01:21
OI00006350,ORD0002878,PROD000049,1,343.12,0.0,343.12,2026-06-04 13:01:21
OI00006351,ORD0002878,PROD000148,1,111.17,11.12,100.05,2026-06-04 13:01:21
OI00006352,ORD0002879,PROD000177,2,200.82,0.0,401.64,2026-07-16 16:24:34
OI00006353,ORD0002879,PROD000162,1,85.74,0.0,85.74,2026-07-16 16:24:34
OI00006354,ORD0002879,PROD000060,2,313.56,0.0,627.12,2026-07-16 16:24:34
OI00006355,ORD0002879,PROD000052,1,289.95,0.0,289.95,2026-07-16 16:24:34
OI00006356,ORD0002880,PROD000062,2,129.94,12.99,246.89,2026-06-08 04:05:50
OI00006357,ORD0002881,PROD000095,1,317.49,0.0,317.49,2026-05-22 03:41:41
OI00006358,ORD0002882,PROD000049,1,343.12,0.0,343.12,2026-06-10 09:48:13
OI00006359,ORD0002882,PROD000161,1,310.12,0.0,310.12,2026-06-10 09:48:13
OI00006360,ORD0002882,PROD000005,1,219.89,10.99,208.9,2026-06-10 09:48:13
OI00006361,ORD0002883,PROD000042,1,358.03,0.0,358.03,2026-05-02 06:46:42
OI00006362,ORD0002883,PROD000030,2,113.9,34.17,193.63,2026-05-02 06:46:42
OI00006363,ORD0002883,PROD000119,1,93.67,0.0,93.67,2026-05-02 06:46:42
OI00006364,ORD0002884,PROD000035,1,197.66,0.0,197.66,2026-05-09 08:56:39
OI00006365,ORD0002884,PROD000103,1,30.32,0.0,30.32,2026-05-09 08:56:39
OI00006366,ORD0002884,PROD000116,1,33.83,0.0,33.83,2026-05-09 08:56:39
OI00006367,ORD0002885,PROD000162,1,85.74,8.57,77.17,2026-07-26 13:19:46
OI00006368,ORD0002885,PROD000155,1,67.32,0.0,67.32,2026-07-26 13:19:46
OI00006369,ORD0002885,PROD000111,4,209.32,167.46,669.82,2026-07-26 13:19:46
OI00006370,ORD0002886,PROD000037,1,48.34,0.0,48.34,2026-02-22 11:07:16
OI00006371,ORD0002886,PROD000171,3,118.83,35.65,320.84,2026-02-22 11:07:16
OI00006372,ORD0002886,PROD000112,1,76.78,11.52,65.26,2026-02-22 11:07:16
OI00006373,ORD0002886,PROD000093,1,51.13,0.0,51.13,2026-02-22 11:07:16
OI00006374,ORD0002886,PROD000062,3,129.94,19.49,370.33,2026-02-22 11:07:16
OI00006375,ORD0002887,PROD000006,1,276.33,0.0,276.33,2026-02-27 11:18:45
OI00006376,ORD0002887,PROD000020,2,59.38,5.94,112.82,2026-02-27 11:18:45
OI00006377,ORD0002888,PROD000184,1,192.54,9.63,182.91,2026-04-28 15:20:04
OI00006378,ORD0002888,PROD000070,1,251.87,0.0,251.87,2026-04-28 15:20:04
OI00006379,ORD0002889,PROD000007,1,255.16,0.0,255.16,2026-06-29 00:19:41
OI00006380,ORD0002889,PROD000129,2,280.22,0.0,560.44,2026-06-29 00:19:41
OI00006381,ORD0002889,PROD000086,2,216.37,0.0,432.74,2026-06-29 00:19:41
OI00006382,ORD0002889,PROD000061,2,85.11,0.0,170.22,2026-06-29 00:19:41
OI00006383,ORD0002890,PROD000051,2,128.31,25.66,230.96,2026-06-08 15:55:21
OI00006384,ORD0002890,PROD000090,2,82.64,8.26,157.02,2026-06-08 15:55:21
OI00006385,ORD0002890,PROD000137,2,16.14,0.0,32.28,2026-06-08 15:55:21
OI00006386,ORD0002891,PROD000022,2,302.51,0.0,605.02,2026-04-09 10:24:04
OI00006387,ORD0002891,PROD000100,1,125.62,0.0,125.62,2026-04-09 10:24:04
OI00006388,ORD0002892,PROD000196,2,135.89,0.0,271.78,2026-06-07 01:45:04
OI00006389,ORD0002892,PROD000042,1,358.03,0.0,358.03,2026-06-07 01:45:04
OI00006390,ORD0002892,PROD000200,1,107.97,0.0,107.97,2026-06-07 01:45:04
OI00006391,ORD0002892,PROD000074,2,260.67,0.0,521.34,2026-06-07 01:45:04
OI00006392,ORD0002893,PROD000190,1,270.32,0.0,270.32,2026-03-03 22:24:04
OI00006393,ORD0002894,PROD000144,3,398.95,0.0,1196.85,2026-02-21 14:03:03
OI00006394,ORD0002894,PROD000055,3,324.24,0.0,972.72,2026-02-21 14:03:03
OI00006395,ORD0002895,PROD000106,1,13.25,0.0,13.25,2026-06-11 15:15:40
OI00006396,ORD0002895,PROD000093,1,51.13,10.23,40.9,2026-06-11 15:15:40
OI00006397,ORD0002896,PROD000002,2,68.17,0.0,136.34,2026-04-29 22:07:56
OI00006398,ORD0002896,PROD000034,2,376.06,37.61,714.51,2026-04-29 22:07:56
OI00006399,ORD0002896,PROD000151,2,220.37,0.0,440.74,2026-04-29 22:07:56
OI00006400,ORD0002897,PROD000127,2,216.42,0.0,432.84,2026-07-12 00:58:42
OI00006401,ORD0002897,PROD000103,2,30.32,0.0,60.64,2026-07-12 00:58:42
OI00006402,ORD0002898,PROD000176,1,395.87,0.0,395.87,2026-07-15 01:32:48
OI00006403,ORD0002898,PROD000100,1,125.62,18.84,106.78,2026-07-15 01:32:48
OI00006404,ORD0002899,PROD000073,1,9.42,0.0,9.42,2026-02-27 01:37:16
OI00006405,ORD0002900,PROD000186,3,106.06,0.0,318.18,2026-08-11 12:39:42
OI00006406,ORD0002900,PROD000132,1,86.93,0.0,86.93,2026-08-11 12:39:42
OI00006407,ORD0002900,PROD000107,1,128.32,0.0,128.32,2026-08-11 12:39:42
